# mass	sfr	metal
1.001138973236083984e+01 -6.101990118622779846e-02 8.555050849914550781e+00
9.560144424438476562e+00 3.013009577989578247e-02 8.714477539062500000e+00
1.043788814544677734e+01 4.325501024723052979e-01 8.842946052551269531e+00
9.689876556396484375e+00 -1.715099066495895386e-01 8.617834091186523438e+00
9.522926330566406250e+00 -1.660299003124237061e-01 8.746232032775878906e+00
9.530129432678222656e+00 1.210150122642517090e+00 8.590023994445800781e+00
8.636841773986816406e+00 -9.843699336051940918e-01 8.275403022766113281e+00
9.917364120483398438e+00 -1.219399049878120422e-01 8.961997032165527344e+00
9.928294181823730469e+00 2.174201011657714844e-01 8.848262786865234375e+00
1.043693542480468750e+01 6.116400957107543945e-01 9.074215888977050781e+00
1.069668102264404297e+01 8.928300738334655762e-01 9.072244644165039062e+00
9.556708335876464844e+00 -7.948990166187286377e-02 8.808625221252441406e+00
1.070606327056884766e+01 4.693500995635986328e-01 8.980871200561523438e+00
1.040297412872314453e+01 8.006600737571716309e-01 9.075039863586425781e+00
1.018494319915771484e+01 4.506101012229919434e-01 9.086202621459960938e+00
9.380562782287597656e+00 -5.768299102783203125e-01 8.652278900146484375e+00
9.911877632141113281e+00 -2.548198997974395752e-01 9.140611648559570312e+00
1.024781894683837891e+01 5.042901039123535156e-01 8.988204002380371094e+00
1.081159687042236328e+01 7.398501038551330566e-01 9.090771675109863281e+00
1.098797321319580078e+01 9.200500845909118652e-01 8.865216255187988281e+00
1.019985008239746094e+01 5.990300774574279785e-01 8.971969604492187500e+00
1.042349815368652344e+01 9.154400825500488281e-01 8.959764480590820312e+00
9.732621192932128906e+00 2.939800918102264404e-01 8.872069358825683594e+00
9.296336174011230469e+00 -3.993599116802215576e-01 8.787470817565917969e+00
1.052253246307373047e+01 6.174800992012023926e-01 9.040170669555664062e+00
1.029019641876220703e+01 2.113400995731353760e-01 9.046932220458984375e+00
1.020292472839355469e+01 7.601900696754455566e-01 8.895880699157714844e+00
1.020034408569335938e+01 3.826701045036315918e-01 9.082221031188964844e+00
9.443757057189941406e+00 1.429800987243652344e-01 8.649388313293457031e+00
1.051992130279541016e+01 9.536200761795043945e-01 8.982521057128906250e+00
1.035579204559326172e+01 5.843300819396972656e-01 9.055838584899902344e+00
9.567228317260742188e+00 -1.864599138498306274e-01 8.887210845947265625e+00
9.911605834960937500e+00 -3.206199109554290771e-01 8.881626129150390625e+00
1.059475708007812500e+01 8.198500871658325195e-01 9.053888320922851562e+00
1.018385696411132812e+01 3.907501101493835449e-01 9.075659751892089844e+00
1.032347011566162109e+01 6.412301063537597656e-01 9.015172004699707031e+00
1.033292579650878906e+01 4.050400853157043457e-01 9.067872047424316406e+00
1.050728130340576172e+01 6.840500831604003906e-01 9.137356758117675781e+00
1.025809192657470703e+01 4.140501022338867188e-01 9.058859825134277344e+00
1.035304260253906250e+01 5.360009893774986267e-02 9.034986495971679688e+00
1.003603363037109375e+01 2.413200885057449341e-01 8.969509124755859375e+00
1.025356674194335938e+01 1.811200976371765137e-01 8.922090530395507812e+00
9.555802345275878906e+00 -2.504990622401237488e-02 8.786223411560058594e+00
1.082017135620117188e+01 8.689100742340087891e-01 9.105725288391113281e+00
1.074026679992675781e+01 1.040370106697082520e+00 9.080725669860839844e+00
6.434853553771972656e+00 -2.551159858703613281e+00 8.217021942138671875e+00
9.895741462707519531e+00 -1.657699048519134521e-01 8.911842346191406250e+00
9.806173324584960938e+00 -1.454990543425083160e-02 8.798542022705078125e+00
9.878731727600097656e+00 9.009137284010648727e-05 8.902115821838378906e+00
1.011338996887207031e+01 9.900301098823547363e-01 8.888256072998046875e+00
9.463921546936035156e+00 -3.468798995018005371e-01 8.974640846252441406e+00
9.863563537597656250e+00 2.938801050186157227e-01 8.943854331970214844e+00
9.874746322631835938e+00 1.975009404122829437e-02 9.036659240722656250e+00
9.714453697204589844e+00 6.179600954055786133e-01 8.808042526245117188e+00
9.517343521118164062e+00 -2.867299020290374756e-01 8.730788230895996094e+00
1.058954715728759766e+01 1.118430137634277344e+00 9.023643493652343750e+00
1.064609718322753906e+01 2.632100880146026611e-01 8.873644828796386719e+00
9.780113220214843750e+00 -1.365499049425125122e-01 8.964577674865722656e+00
9.701440811157226562e+00 1.116009615361690521e-02 8.654873847961425781e+00
9.461080551147460938e+00 -3.786899149417877197e-01 8.817176818847656250e+00
1.041127490997314453e+01 6.018900871276855469e-01 9.123259544372558594e+00
9.734834671020507812e+00 -6.012098789215087891e-01 8.900617599487304688e+00
1.103953361511230469e+01 6.626400947570800781e-01 8.971472740173339844e+00
1.043632030487060547e+01 9.489901065826416016e-01 9.100799560546875000e+00
6.711013317108154297e+00 -1.335709929466247559e+00 8.157908439636230469e+00
1.045418167114257812e+01 9.522401094436645508e-01 9.104114532470703125e+00
9.885752677917480469e+00 3.269701004028320312e-01 8.919945716857910156e+00
1.031335163116455078e+01 -2.119990065693855286e-02 8.986222267150878906e+00
9.300167083740234375e+00 -5.914499163627624512e-01 8.923547744750976562e+00
8.969741821289062500e+00 -1.898599117994308472e-01 8.342838287353515625e+00
9.610007286071777344e+00 -1.079990435391664505e-02 8.736615180969238281e+00
9.838622093200683594e+00 3.401201069355010986e-01 8.757313728332519531e+00
9.693877220153808594e+00 1.085400953888893127e-01 8.764742851257324219e+00
9.608449935913085938e+00 -8.160990476608276367e-02 8.640784263610839844e+00
1.037619876861572266e+01 1.138850092887878418e+00 8.902920722961425781e+00
9.568096160888671875e+00 2.968600988388061523e-01 8.739941596984863281e+00
9.850551605224609375e+00 1.708600968122482300e-01 8.948486328125000000e+00
9.720711708068847656e+00 4.136009514331817627e-02 8.742575645446777344e+00
1.005734252929687500e+01 -7.997990399599075317e-02 8.974821090698242188e+00
1.068409919738769531e+01 9.069001078605651855e-01 9.118960380554199219e+00
9.064194679260253906e+00 4.746100902557373047e-01 8.073987960815429688e+00
9.684231758117675781e+00 -6.229099035263061523e-01 9.031699180603027344e+00
1.049818611145019531e+01 7.972800731658935547e-01 8.984354972839355469e+00
9.887889862060546875e+00 6.686900854110717773e-01 8.746198654174804688e+00
1.085711002349853516e+01 1.142400145530700684e+00 9.123792648315429688e+00
9.535749435424804688e+00 3.258700966835021973e-01 8.872284889221191406e+00
9.886842727661132812e+00 -1.587098985910415649e-01 9.006968498229980469e+00
1.028034782409667969e+01 4.610201120376586914e-01 9.086867332458496094e+00
1.048086452484130859e+01 5.447400808334350586e-01 8.999071121215820312e+00
9.044793128967285156e+00 -6.396599411964416504e-01 8.559845924377441406e+00
9.842297554016113281e+00 3.776600956916809082e-01 8.737709999084472656e+00
1.047868824005126953e+01 2.799800932407379150e-01 8.950607299804687500e+00
1.072188854217529297e+01 1.059860110282897949e+00 9.118014335632324219e+00
9.919763565063476562e+00 1.075800955295562744e-01 8.933794975280761719e+00
9.819820404052734375e+00 -9.362990409135818481e-02 8.948954582214355469e+00
1.030414962768554688e+01 1.820100992918014526e-01 9.013719558715820312e+00
1.022793483734130859e+01 7.739601135253906250e-01 8.991873741149902344e+00
1.077098274230957031e+01 9.413101077079772949e-01 9.042015075683593750e+00
8.635052680969238281e+00 -8.178299069404602051e-01 8.457768440246582031e+00
9.988952636718750000e+00 3.795101046562194824e-01 8.902172088623046875e+00
9.842930793762207031e+00 5.021009594202041626e-02 9.120643615722656250e+00
9.702015876770019531e+00 3.171009570360183716e-02 8.838347434997558594e+00
1.011887359619140625e+01 2.908301055431365967e-01 8.999872207641601562e+00
1.036500453948974609e+01 1.082370042800903320e+00 8.811854362487792969e+00
8.404836654663085938e+00 4.235200881958007812e-01 8.579677581787109375e+00
1.028320312500000000e+01 6.289101243019104004e-01 8.938643455505371094e+00
9.812105178833007812e+00 2.200800925493240356e-01 8.839714050292968750e+00
9.198063850402832031e+00 -8.933899402618408203e-01 8.713078498840332031e+00
9.614797592163085938e+00 7.420009374618530273e-02 8.564138412475585938e+00
1.052003860473632812e+01 7.887300848960876465e-01 9.146265983581542969e+00
9.627580642700195312e+00 -1.857199072837829590e-01 8.838439941406250000e+00
9.580515861511230469e+00 3.629700839519500732e-01 8.655654907226562500e+00
9.819611549377441406e+00 1.858600974082946777e-01 8.865768432617187500e+00
1.008286762237548828e+01 6.332300901412963867e-01 8.878991127014160156e+00
9.781435966491699219e+00 -1.207299008965492249e-01 8.956483840942382812e+00
1.010603618621826172e+01 7.041301131248474121e-01 8.830683708190917969e+00
1.067530155181884766e+01 1.061600089073181152e+00 9.073147773742675781e+00
9.984275817871093750e+00 1.462300866842269897e-01 9.119790077209472656e+00
1.000223159790039062e+01 7.189009338617324829e-02 9.029104232788085938e+00
9.460006713867187500e+00 1.486600935459136963e-01 8.678856849670410156e+00
1.049047470092773438e+01 6.859400868415832520e-01 8.988030433654785156e+00
1.023920249938964844e+01 8.113400936126708984e-01 8.930174827575683594e+00
9.296087265014648438e+00 7.948009669780731201e-02 8.526897430419921875e+00
9.627026557922363281e+00 3.127000927925109863e-01 8.760196685791015625e+00
9.683731079101562500e+00 2.140009216964244843e-02 8.683431625366210938e+00
9.918386459350585938e+00 -2.843990363180637360e-02 8.993561744689941406e+00
1.116442775726318359e+01 9.837501049041748047e-01 9.184561729431152344e+00
9.783693313598632812e+00 9.897009283304214478e-02 8.963269233703613281e+00
1.116836452484130859e+01 9.392001032829284668e-01 9.033874511718750000e+00
8.751557350158691406e+00 -1.698799967765808105e+00 8.359053611755371094e+00
1.022364997863769531e+01 5.163400769233703613e-01 8.922328948974609375e+00
9.809369087219238281e+00 -1.799043675418943167e-04 8.878243446350097656e+00
1.043158531188964844e+01 2.426700890064239502e-01 8.959280014038085938e+00
9.726092338562011719e+00 -1.765598952770233154e-01 9.026430130004882812e+00
8.938896179199218750e+00 -3.730699121952056885e-01 8.608971595764160156e+00
8.440672874450683594e+00 -3.900399208068847656e-01 8.170455932617187500e+00
8.889630317687988281e+00 -7.982099056243896484e-01 8.502696990966796875e+00
9.475445747375488281e+00 -6.313999295234680176e-01 8.521321296691894531e+00
9.855070114135742188e+00 -2.384599000215530396e-01 8.975487709045410156e+00
8.853725433349609375e+00 -8.567399382591247559e-01 8.696208953857421875e+00
9.572225570678710938e+00 -1.931499093770980835e-01 8.900114059448242188e+00
1.004520511627197266e+01 8.259500861167907715e-01 9.160195350646972656e+00
9.945375442504882812e+00 3.385900855064392090e-01 8.874614715576171875e+00
1.054155731201171875e+01 5.419201254844665527e-01 9.008034706115722656e+00
1.061542987823486328e+01 2.954000830650329590e-01 9.156806945800781250e+00
1.067916870117187500e+01 4.767301082611083984e-01 9.144359588623046875e+00
1.010192489624023438e+01 4.540200829505920410e-01 9.012729644775390625e+00
9.530603408813476562e+00 -4.646199047565460205e-01 8.780685424804687500e+00
1.010254192352294922e+01 3.855701088905334473e-01 9.074492454528808594e+00
9.700077056884765625e+00 -1.792599111795425415e-01 8.891530990600585938e+00
1.031763648986816406e+01 1.524900943040847778e-01 8.992014884948730469e+00
9.361840248107910156e+00 -1.935799121856689453e-01 8.559283256530761719e+00
9.980478286743164062e+00 -2.455299049615859985e-01 9.057699203491210938e+00
1.095864677429199219e+01 8.156800866127014160e-01 8.972894668579101562e+00
1.069305515289306641e+01 5.074201226234436035e-01 9.032710075378417969e+00
9.410858154296875000e+00 -1.117989700287580490e-02 8.684068679809570312e+00
9.518642425537109375e+00 1.761101037263870239e-01 8.747609138488769531e+00
9.858268737792968750e+00 9.236009418964385986e-02 8.859181404113769531e+00
9.639225006103515625e+00 1.247009728103876114e-02 8.716199874877929688e+00
1.009476661682128906e+01 7.154601216316223145e-01 8.841897964477539062e+00
1.048795127868652344e+01 3.272200822830200195e-01 9.024115562438964844e+00
1.088711833953857422e+01 1.656430125236511230e+00 9.180487632751464844e+00
1.068334960937500000e+01 1.114790081977844238e+00 9.022461891174316406e+00
1.081830120086669922e+01 7.166900634765625000e-01 9.100155830383300781e+00
1.054783821105957031e+01 3.142001032829284668e-01 9.011167526245117188e+00
1.010289382934570312e+01 3.038600981235504150e-01 8.879618644714355469e+00
1.017551136016845703e+01 2.790500819683074951e-01 9.073954582214355469e+00
1.017536544799804688e+01 3.932901024818420410e-01 9.058811187744140625e+00
9.082992553710937500e+00 -4.716098904609680176e-01 8.562490463256835938e+00
1.063813400268554688e+01 1.011620044708251953e+00 9.060550689697265625e+00
1.028436946868896484e+01 3.361100852489471436e-01 8.832589149475097656e+00
1.051055431365966797e+01 3.983700871467590332e-01 9.049034118652343750e+00
1.106719970703125000e+01 1.407590150833129883e+00 9.120727539062500000e+00
1.003748226165771484e+01 2.200900912284851074e-01 8.908605575561523438e+00
1.077565097808837891e+01 7.800101041793823242e-01 9.084375381469726562e+00
1.034184074401855469e+01 1.846100986003875732e-01 8.751576423645019531e+00
1.030006694793701172e+01 3.851900994777679443e-01 8.995682716369628906e+00
9.999215126037597656e+00 1.674300879240036011e-01 8.855961799621582031e+00
1.029451656341552734e+01 7.973001003265380859e-01 8.942930221557617188e+00
1.061015987396240234e+01 7.827900648117065430e-01 9.017002105712890625e+00
9.266207695007324219e+00 -3.351998925209045410e-01 8.682289123535156250e+00
9.406059265136718750e+00 -8.001199364662170410e-01 8.672430992126464844e+00
1.028933715820312500e+01 2.447500973939895630e-01 9.115916252136230469e+00
9.744968414306640625e+00 -3.272990509867668152e-02 8.857683181762695312e+00
1.024448013305664062e+01 8.836500644683837891e-01 9.094996452331542969e+00
9.196269035339355469e+00 -4.331099092960357666e-01 8.584033966064453125e+00
1.048306179046630859e+01 6.325801014900207520e-01 9.100516319274902344e+00
1.017882919311523438e+01 1.960600912570953369e-01 8.977680206298828125e+00
1.038424015045166016e+01 4.808000922203063965e-01 9.078546524047851562e+00
9.277523994445800781e+00 3.602401018142700195e-01 8.272599220275878906e+00
9.775748252868652344e+00 -2.343610048294067383e+00 8.486959457397460938e+00
9.859746932983398438e+00 2.025700956583023071e-01 8.926995277404785156e+00
1.022979259490966797e+01 5.843300819396972656e-01 8.915515899658203125e+00
1.072979450225830078e+01 4.699901044368743896e-01 9.057119369506835938e+00
1.003147411346435547e+01 -1.830799132585525513e-01 8.987154960632324219e+00
9.816759109497070312e+00 -8.761990070343017578e-02 8.925134658813476562e+00
1.045703983306884766e+01 1.499401032924652100e-01 9.020480155944824219e+00
1.038200855255126953e+01 8.415001034736633301e-01 9.007386207580566406e+00
1.032592010498046875e+01 6.787000894546508789e-01 9.042094230651855469e+00
1.091525459289550781e+01 7.651100754737854004e-01 9.078698158264160156e+00
1.002094364166259766e+01 2.599700987339019775e-01 9.001353263854980469e+00
9.469524383544921875e+00 -5.353099107742309570e-01 8.908300399780273438e+00
9.333710670471191406e+00 -3.039199113845825195e-01 8.730575561523437500e+00
1.059917259216308594e+01 1.253800153732299805e+00 9.145741462707519531e+00
9.967090606689453125e+00 2.525801062583923340e-01 8.898497581481933594e+00
1.056009483337402344e+01 7.732400894165039062e-01 9.062990188598632812e+00
9.403203964233398438e+00 -2.919399142265319824e-01 8.982482910156250000e+00
9.876554489135742188e+00 2.911300957202911377e-01 8.864597320556640625e+00
9.325156211853027344e+00 -1.477880001068115234e+00 8.638634681701660156e+00
9.793665885925292969e+00 8.107009530067443848e-02 8.912026405334472656e+00
1.041849899291992188e+01 1.117040038108825684e+00 9.059507369995117188e+00
9.283678054809570312e+00 -9.302799105644226074e-01 8.868556976318359375e+00
1.074601554870605469e+01 1.040280103683471680e+00 9.003531455993652344e+00
9.814436912536621094e+00 -7.451299428939819336e-01 8.973354339599609375e+00
1.006086349487304688e+01 1.477850079536437988e+00 8.815953254699707031e+00
9.939819335937500000e+00 1.711200922727584839e-01 8.958567619323730469e+00
9.716927528381347656e+00 1.713700890541076660e-01 8.870025634765625000e+00
1.064256095886230469e+01 1.227530121803283691e+00 9.100572586059570312e+00
1.032800865173339844e+01 6.350700855255126953e-01 8.999573707580566406e+00
9.652769088745117188e+00 -1.935999095439910889e-01 8.859680175781250000e+00
1.056213283538818359e+01 3.390500843524932861e-01 9.058614730834960938e+00
9.764985084533691406e+00 -3.634990379214286804e-02 8.953358650207519531e+00
9.869485855102539062e+00 3.120701014995574951e-01 8.983323097229003906e+00
1.037628173828125000e+01 1.118500977754592896e-01 8.927607536315917969e+00
9.226086616516113281e+00 4.840400815010070801e-01 8.126049041748046875e+00
9.694286346435546875e+00 6.971700787544250488e-01 8.680280685424804688e+00
1.040055084228515625e+01 4.289301037788391113e-01 8.923933982849121094e+00
9.346694946289062500e+00 -5.634999275207519531e-01 8.973462104797363281e+00
1.017417716979980469e+01 -3.817799091339111328e-01 9.091053962707519531e+00
1.053154563903808594e+01 9.551001191139221191e-01 8.946135520935058594e+00
9.115927696228027344e+00 -4.587990045547485352e-02 8.621266365051269531e+00
1.011734390258789062e+01 4.405001103878021240e-01 9.094632148742675781e+00
9.210960388183593750e+00 -8.342798948287963867e-01 8.713081359863281250e+00
1.058952331542968750e+01 1.133770108222961426e+00 9.055846214294433594e+00
9.466927528381347656e+00 2.689800858497619629e-01 8.688057899475097656e+00
1.091815757751464844e+01 8.303201198577880859e-01 9.110065460205078125e+00
1.022796440124511719e+01 7.766901254653930664e-01 9.107204437255859375e+00
9.387106895446777344e+00 -3.280999064445495605e-01 8.704927444458007812e+00
1.033128166198730469e+01 6.045700907707214355e-01 9.110102653503417969e+00
8.996003150939941406e+00 4.249009490013122559e-02 8.209052085876464844e+00
9.670294761657714844e+00 1.092700958251953125e-01 8.820222854614257812e+00
1.019653415679931641e+01 4.176400899887084961e-01 8.875049591064453125e+00
9.701935768127441406e+00 -1.251599043607711792e-01 8.571905136108398438e+00
9.203243255615234375e+00 -4.354999065399169922e-01 8.793832778930664062e+00
1.057955169677734375e+01 8.321700692176818848e-01 9.116664886474609375e+00
1.086992359161376953e+01 8.491101264953613281e-01 9.091508865356445312e+00
1.032096958160400391e+01 4.575501084327697754e-01 9.044305801391601562e+00
9.985302925109863281e+00 4.160000979900360107e-01 8.971316337585449219e+00
1.020424461364746094e+01 6.660401225090026855e-01 9.006968498229980469e+00
9.646091461181640625e+00 -2.542698979377746582e-01 8.884093284606933594e+00
8.921326637268066406e+00 -7.774599194526672363e-01 8.781916618347167969e+00
9.491810798645019531e+00 -6.791990250349044800e-02 8.895388603210449219e+00
1.073577404022216797e+01 1.309650063514709473e+00 9.087016105651855469e+00
1.046833610534667969e+01 1.010460138320922852e+00 9.096680641174316406e+00
9.528355598449707031e+00 -1.654099076986312866e-01 8.939368247985839844e+00
9.344983100891113281e+00 5.996400713920593262e-01 8.636455535888671875e+00
1.025523090362548828e+01 3.000100851058959961e-01 9.237314224243164062e+00
9.703940391540527344e+00 2.533400952816009521e-01 8.869148254394531250e+00
1.049356842041015625e+01 5.467001199722290039e-01 8.761723518371582031e+00
1.103425598144531250e+01 1.107420086860656738e+00 9.097411155700683594e+00
9.597207069396972656e+00 -1.395599097013473511e-01 8.789347648620605469e+00
1.029819107055664062e+01 7.875000834465026855e-01 9.069964408874511719e+00
9.937659263610839844e+00 -4.858298897743225098e-01 8.878810882568359375e+00
9.494619369506835938e+00 -2.038990706205368042e-02 8.758041381835937500e+00
9.474270820617675781e+00 -6.534299254417419434e-01 8.930288314819335938e+00
1.069947433471679688e+01 -7.299035205505788326e-04 9.071008682250976562e+00
1.014675617218017578e+01 2.701500952243804932e-01 8.931493759155273438e+00
9.301299095153808594e+00 -2.272599041461944580e-01 8.765484809875488281e+00
9.886754989624023438e+00 1.877700984477996826e-01 9.050724029541015625e+00
9.498353958129882812e+00 -3.821699023246765137e-01 8.940736770629882812e+00
9.850848197937011719e+00 -9.610399007797241211e-01 8.828489303588867188e+00
9.767195701599121094e+00 -2.482899129390716553e-01 8.940711975097656250e+00
1.055108928680419922e+01 6.418901085853576660e-01 9.124378204345703125e+00
9.161904335021972656e+00 1.081960082054138184e+00 8.030037879943847656e+00
9.652499198913574219e+00 1.116900965571403503e-01 8.608398437500000000e+00
1.002421379089355469e+01 2.118300944566726685e-01 8.939774513244628906e+00
9.763719558715820312e+00 4.574900865554809570e-01 8.856034278869628906e+00
1.088027858734130859e+01 1.167440056800842285e+00 9.169717788696289062e+00
1.049372673034667969e+01 7.895700931549072266e-01 9.001161575317382812e+00
1.054336929321289062e+01 5.374301075935363770e-01 9.063875198364257812e+00
9.192585945129394531e+00 -4.800799190998077393e-01 8.351727485656738281e+00
1.089367866516113281e+01 7.086800932884216309e-01 9.219027519226074219e+00
9.523939132690429688e+00 -2.423199117183685303e-01 8.776650428771972656e+00
9.858980178833007812e+00 4.350700974464416504e-01 8.735037803649902344e+00
1.010854434967041016e+01 2.713701128959655762e-01 8.911729812622070312e+00
1.093276309967041016e+01 8.814200758934020996e-01 8.991267204284667969e+00
9.413825035095214844e+00 -2.301599085330963135e-01 8.855313301086425781e+00
1.006314849853515625e+01 6.219701170921325684e-01 8.803996086120605469e+00
9.511100769042968750e+00 -4.048499166965484619e-01 9.013510704040527344e+00
1.083594703674316406e+01 9.139201045036315918e-01 9.089017868041992188e+00
9.703829765319824219e+00 -4.994499087333679199e-01 8.857754707336425781e+00
9.521435737609863281e+00 -1.155639886856079102e+00 8.884217262268066406e+00
9.773456573486328125e+00 1.722800880670547485e-01 8.747793197631835938e+00
9.720723152160644531e+00 7.839009910821914673e-02 8.964364051818847656e+00
8.910533905029296875e+00 -6.547999382019042969e-01 8.593842506408691406e+00
1.039121723175048828e+01 1.089340090751647949e+00 8.971338272094726562e+00
9.842570304870605469e+00 1.186200901865959167e-01 9.023432731628417969e+00
1.090063667297363281e+01 1.364120125770568848e+00 9.067906379699707031e+00
9.730755805969238281e+00 -1.179499030113220215e-01 8.836190223693847656e+00
7.841437816619873047e+00 -1.777040004730224609e+00 8.496205329895019531e+00
9.687066078186035156e+00 -4.490599036216735840e-01 8.935531616210937500e+00
1.043602275848388672e+01 5.751700997352600098e-01 9.159564971923828125e+00
1.033726501464843750e+01 4.704900979995727539e-01 9.008067131042480469e+00
9.805587768554687500e+00 5.620800852775573730e-01 8.799794197082519531e+00
9.031650543212890625e+00 -7.836199402809143066e-01 8.735107421875000000e+00
1.035197353363037109e+01 4.377400875091552734e-01 9.094494819641113281e+00
9.170823097229003906e+00 -3.569698929786682129e-01 8.862743377685546875e+00
1.030514049530029297e+01 7.258000969886779785e-01 9.119279861450195312e+00
9.710372924804687500e+00 3.522009402513504028e-02 8.947879791259765625e+00
8.863055229187011719e+00 -9.265699386596679688e-01 8.370616912841796875e+00
9.766944885253906250e+00 8.230096660554409027e-03 8.895388603210449219e+00
9.710372924804687500e+00 3.522009402513504028e-02 8.947879791259765625e+00
9.904662132263183594e+00 6.546010076999664307e-02 9.015804290771484375e+00
9.664201736450195312e+00 -2.189099043607711792e-01 8.960317611694335938e+00
1.024108505249023438e+01 8.636600971221923828e-01 8.990427017211914062e+00
7.779156684875488281e+00 -1.685840010643005371e+00 8.389091491699218750e+00
1.101685714721679688e+01 1.581520080566406250e+00 9.156018257141113281e+00
1.081916332244873047e+01 1.272280097007751465e+00 9.103345870971679688e+00
1.049591922760009766e+01 -2.311199009418487549e-01 9.145102500915527344e+00
9.409382820129394531e+00 -9.499100269749760628e-04 8.732810974121093750e+00
1.016563892364501953e+01 3.258101046085357666e-01 9.016641616821289062e+00
1.077155113220214844e+01 3.397100865840911865e-01 9.146687507629394531e+00
8.984729766845703125e+00 -2.813799083232879639e-01 8.608457565307617188e+00
8.500288009643554688e+00 -8.109199404716491699e-01 8.629208564758300781e+00
1.019198608398437500e+01 6.849501132965087891e-01 9.110898017883300781e+00
1.059048652648925781e+01 9.572200775146484375e-01 9.127319335937500000e+00
9.218997001647949219e+00 -5.797399282455444336e-01 8.556889533996582031e+00
1.089428424835205078e+01 8.026400804519653320e-01 9.157073020935058594e+00
9.535840034484863281e+00 -2.229599058628082275e-01 8.881375312805175781e+00
1.028493118286132812e+01 9.337900876998901367e-01 8.764560699462890625e+00
1.017062759399414062e+01 2.779400944709777832e-01 9.031921386718750000e+00
1.014989471435546875e+01 2.589009702205657959e-02 8.741120338439941406e+00
9.806704521179199219e+00 1.735800951719284058e-01 9.025158882141113281e+00
1.009791469573974609e+01 3.676601052284240723e-01 8.690250396728515625e+00
9.737996101379394531e+00 4.255301058292388916e-01 8.777117729187011719e+00
1.072027778625488281e+01 2.164400964975357056e-01 9.057772636413574219e+00
1.043363380432128906e+01 5.062201023101806641e-01 9.086923599243164062e+00
1.077489471435546875e+01 5.237500667572021484e-01 9.139749526977539062e+00
7.950172424316406250e+00 -1.451810002326965332e+00 8.140559196472167969e+00
9.791035652160644531e+00 -1.491198986768722534e-01 9.059576988220214844e+00
1.063549137115478516e+01 7.997900843620300293e-01 9.087363243103027344e+00
1.051950740814208984e+01 9.441100955009460449e-01 9.222964286804199219e+00
1.025675296783447266e+01 7.405101060867309570e-01 9.016489982604980469e+00
1.094065475463867188e+01 1.291430115699768066e+00 9.202175140380859375e+00
9.992026329040527344e+00 4.932301044464111328e-01 8.937908172607421875e+00
1.093272590637207031e+01 8.333901166915893555e-01 9.020265579223632812e+00
1.099648284912109375e+01 1.292230129241943359e+00 9.165429115295410156e+00
9.799267768859863281e+00 3.507700860500335693e-01 8.725376129150390625e+00
1.051757907867431641e+01 8.813300728797912598e-01 9.088756561279296875e+00
1.031222343444824219e+01 1.210400983691215515e-01 8.995955467224121094e+00
9.394998550415039062e+00 -5.973399281501770020e-01 8.757876396179199219e+00
1.041964244842529297e+01 5.122600793838500977e-01 9.040364265441894531e+00
9.771708488464355469e+00 6.969900727272033691e-01 9.133175849914550781e+00
1.048315048217773438e+01 3.273100852966308594e-01 9.132040023803710938e+00
1.056322860717773438e+01 3.166700899600982666e-01 9.085874557495117188e+00
9.637861251831054688e+00 -3.903990238904953003e-02 9.044573783874511719e+00
9.396976470947265625e+00 2.156009711325168610e-02 8.787074089050292969e+00
1.043324565887451172e+01 5.421000719070434570e-01 9.158633232116699219e+00
9.935975074768066406e+00 -7.125990092754364014e-02 8.811258316040039062e+00
1.017559051513671875e+01 7.579500675201416016e-01 8.844455718994140625e+00
8.077872276306152344e+00 -1.429759979248046875e+00 8.243596076965332031e+00
1.005187511444091797e+01 1.508700996637344360e-01 9.121718406677246094e+00
1.022078609466552734e+01 6.764401197433471680e-01 8.874197006225585938e+00
7.732261180877685547e+00 -1.134489893913269043e+00 8.105471611022949219e+00
1.006256580352783203e+01 2.653900980949401855e-01 8.924170494079589844e+00
8.724436759948730469e+00 -6.033698916435241699e-01 8.809248924255371094e+00
9.534958839416503906e+00 -2.331698983907699585e-01 8.840436935424804688e+00
9.661432266235351562e+00 -2.351699024438858032e-01 8.787241935729980469e+00
9.880445480346679688e+00 -1.399999111890792847e-01 8.951096534729003906e+00
1.016212368011474609e+01 3.607901036739349365e-01 8.961823463439941406e+00
9.300843238830566406e+00 3.023800849914550781e-01 8.639455795288085938e+00
9.340348243713378906e+00 -3.615999221801757812e-01 8.911781311035156250e+00
9.816808700561523438e+00 -7.042999267578125000e-01 8.874564170837402344e+00
1.066813278198242188e+01 7.992500662803649902e-01 9.210812568664550781e+00
1.014687347412109375e+01 6.695700883865356445e-01 9.003715515136718750e+00
1.071371459960937500e+01 9.967101216316223145e-01 9.032771110534667969e+00
1.041197776794433594e+01 5.021001100540161133e-01 9.159119606018066406e+00
1.033159351348876953e+01 2.332400977611541748e-01 8.952641487121582031e+00
1.035276412963867188e+01 3.400958084966987371e-04 9.033122062683105469e+00
9.033157348632812500e+00 9.585001468658447266e-01 8.567044258117675781e+00
1.089307498931884766e+01 1.463520050048828125e+00 9.125651359558105469e+00
9.946966171264648438e+00 3.418000936508178711e-01 9.031350135803222656e+00
1.050366306304931641e+01 -1.330499053001403809e-01 9.136499404907226562e+00
9.914255142211914062e+00 -3.747999072074890137e-01 8.945139884948730469e+00
9.189105987548828125e+00 -9.771599173545837402e-01 8.733961105346679688e+00
